record_id,date,mandi_id,crop_name,modal_price,msp,price_gap,price_below_msp_flag,price_gap_pct
PR002089,2026/03/28,MANDI057,Mustard,6180.0,5650.0,530.0,0,9.380530973451327
PR010464,01-13-2026,MANDI047,Corn,1973.57,2090.0,-116.43000000000006,1,-5.570813397129189
PR002246,2026-03-02,MANDI039,Paddy,2390.0,2183.0,207.0,0,9.482363719651856
PR004532,03/07/2026,MANDI026,REQUIRES_INVESTIGATION,3972.76,3500.0,472.7600000000002,0,13.507428571428578
PR011025,23/07/2026,MANDI001,Sugarcane,3726.097578261707,3500.0,226.09757826170699,0,6.459930807477342
PR001325,02-Sep-2026,MANDI008,Wheat,2362.86,2275.0,87.86000000000013,0,3.8619780219780275
PR001994,11/06/2026,MANDI017,REQUIRES_INVESTIGATION,2326.39,2090.0,236.38999999999987,0,11.310526315789469
PR004324,2026-01-18,MANDI022,Corn,2329.02,2090.0,239.01999999999998,0,11.436363636363636
PR007588,23.01.2026,MANDI023,Cotton,6003.91,6620.0,-616.0900000000001,1,-9.306495468277948
PR010757,2026/01/22,MANDI041,Cotton,6980.0,6620.0,360.0,0,5.438066465256798
PR003429,02-09-2026,,Mustard,6030.47,5650.0,380.47000000000025,0,6.733982300884961
PR005718,21/01/2026,MANDI046,Corn,2384.52,2090.0,294.52,0,14.091866028708132
PR007953,2026-02-11,MANDI054,Cotton,7305.99,6620.0,685.9899999999998,0,10.362386706948637
PR010622,18-Feb-2026,,REQUIRES_INVESTIGATION,1989.59,2183.0,-193.41000000000008,1,-8.859825927622541
PR005382,17/07/2026,MANDI040,Cotton,7216.0,6620.0,596.0,0,9.003021148036254
PR002590,2026-04-17,MANDI034,Paddy,2271.99,2183.0,88.98999999999978,0,4.076500229042592
PR000973,2026-02-08,MANDI031,Sugarcane,3438.0,3500.0,-62.0,1,-1.7714285714285714
PR001493,15.02.2026,MANDI026,Sugarcane,3515.0,3500.0,15.0,0,0.4285714285714286
PR011329,19.02.2026,MANDI022,Wheat,2291.75,2275.0,16.75,0,0.7362637362637363
PR008107,03/02/2026,MANDI012,Wheat,2527.05,2275.0,252.05000000000018,0,11.079120879120886
PR003052,26/04/2026,MANDI014,Wheat,2130.22,2275.0,-144.7800000000002,1,-6.363956043956052
PR005228,22-Mar-2026,MANDI037,REQUIRES_INVESTIGATION,2071.6,2183.0,-111.40000000000009,1,-5.103069170865785
PR007622,09.09.2026,MANDI039,Cotton,6935.49,6620.0,315.4899999999998,0,4.765709969788516
PR003994,25-May-2026,MANDI014,REQUIRES_INVESTIGATION,2029.8357632073885,2183.0,-153.16423679261152,1,-7.016227063335388
PR001086,2026/08/24,MANDI055,Corn,1991.97,2090.0,-98.02999999999997,1,-4.6904306220095675
PR009079,2026/07/01,MANDI012,Wheat,2190.99,2275.0,-84.01000000000022,1,-3.6927472527472625
PR005889,23.05.2026,MANDI018,Wheat,2579.0,2275.0,304.0,0,13.362637362637365
PR007483,13/04/2026,MANDI030,Wheat,2519.57,2275.0,244.57000000000016,0,10.750329670329679
PR004218,22/06/2026,MANDI004,Sugarcane,3340.71,3500.0,-159.28999999999996,1,-4.551142857142857
PR007487,2026-08-19,MANDI037,Cotton,6794.86,6620.0,174.85999999999967,0,2.6413897280966716
PR009383,08-04-2026,MANDI021,Wheat,2520.9,2275.0,245.9000000000001,0,10.808791208791213
PR004696,2026/03/11,MANDI020,Corn,2057.0,2090.0,-33.0,1,-1.5789473684210527
PR004038,2026-09-02,MANDI001,REQUIRES_INVESTIGATION,2094.75,2183.0,-88.25,1,-4.0426019239578554
PR003770,2026/06/26,MANDI043,REQUIRES_INVESTIGATION,3600.14,3500.0,100.13999999999987,0,2.861142857142853
PR001584,02.04.2026,MANDI057,REQUIRES_INVESTIGATION,2187.32,2183.0,4.320000000000164,0,0.19789280806230708
PR005763,16-Jan-2026,MANDI032,REQUIRES_INVESTIGATION,3726.33,3500.0,226.32999999999993,0,6.466571428571427
PR004197,22.03.2026,MANDI039,Mustard,5636.0,5650.0,-14.0,1,-0.24778761061946902
PR005951,2026/05/04,MANDI003,Corn,1897.27,2090.0,-192.73000000000002,1,-9.221531100478469
PR002795,2026-04-02,MANDI010,REQUIRES_INVESTIGATION,2261.12,2183.0,78.11999999999989,0,3.5785616124599127
PR006304,17-Feb-2026,MANDI013,REQUIRES_INVESTIGATION,1956.38,2090.0,-133.6199999999999,1,-6.393301435406694
PR004947,17-May-2026,MANDI054,REQUIRES_INVESTIGATION,1867.08,2090.0,-222.92000000000007,1,-10.666028708133975
PR003141,22.01.2026,MANDI034,Corn,1951.38,2090.0,-138.6199999999999,1,-6.632535885167459
PR002136,27.07.2026,MANDI016,Cotton,6349.49,6620.0,-270.5100000000002,1,-4.086253776435048
PR000801,08/02/2026,MANDI033,Mustard,5832.37,5650.0,182.3699999999999,0,3.2277876106194667
PR002291,2026-04-23,MANDI030,Cotton,7687.58,6620.0,1067.58,0,16.12658610271903
PR004669,2026/08/11,MANDI045,Sugarcane,3524.0,3500.0,24.0,0,0.6857142857142857
PR000472,2026-08-28,MANDI053,Cotton,6901.27,6620.0,281.27000000000044,0,4.248791540785505
PR003364,23/04/2026,MANDI013,REQUIRES_INVESTIGATION,1932.0,2090.0,-158.0,1,-7.559808612440191
PR010493,01-26-2026,MANDI019,Sugarcane,4043.99,3500.0,543.9899999999998,0,15.542571428571422
PR010281,08-08-2026,MANDI027,REQUIRES_INVESTIGATION,2344.14,2183.0,161.13999999999987,0,7.381584974805308
PR001533,2026-08-31,MANDI013,REQUIRES_INVESTIGATION,2471.54,2183.0,288.53999999999996,0,13.217590471827759
PR000516,06-Feb-2026,MANDI001,REQUIRES_INVESTIGATION,2211.43,2183.0,28.429999999999836,0,1.3023362345396168
PR001515,2026-08-17,MANDI015,REQUIRES_INVESTIGATION,1905.35,2090.0,-184.6500000000001,1,-8.834928229665076
PR004981,2026-02-11,MANDI017,Cotton,6652.57,6620.0,32.56999999999971,0,0.49199395770392307
PR008770,2026/06/25,MANDI047,REQUIRES_INVESTIGATION,3688.06,3500.0,188.05999999999995,0,5.373142857142856
PR006483,2026-08-16,MANDI044,REQUIRES_INVESTIGATION,3311.0,3500.0,-189.0,1,-5.4
PR010268,23/02/2026,,Wheat,2108.0,2275.0,-167.0,1,-7.34065934065934
PR002049,25.02.2026,MANDI026,Corn,1925.7,2090.0,-164.29999999999995,1,-7.861244019138754
PR006373,2026/02/06,MANDI001,REQUIRES_INVESTIGATION,5835.1,5650.0,185.10000000000036,0,3.276106194690272
PR009371,2026-06-11,MANDI052,Paddy,2232.59787255946,2183.0,49.59787255946003,0,2.2720051561823196
PR010300,21-Apr-2026,MANDI027,Cotton,6695.01,6620.0,75.01000000000022,0,1.1330815709969821
PR007882,2026/02/03,MANDI035,Mustard,5757.0,5650.0,107.0,0,1.893805309734513
PR002792,17.07.2026,MANDI026,Cotton,7416.0,6620.0,796.0,0,12.024169184290031
PR003172,2026-05-06,MANDI031,Wheat,2094.67,2275.0,-180.32999999999993,1,-7.926593406593403
PR004900,07-13-2026,MANDI054,Mustard,5983.0,5650.0,333.0,0,5.893805309734514
PR001376,09-Sep-2026,MANDI054,Wheat,2198.0,2275.0,-77.0,1,-3.3846153846153846
PR004104,20/03/2026,MANDI036,REQUIRES_INVESTIGATION,2006.06,2183.0,-176.94000000000005,1,-8.105359596885023
PR010983,2026-01-04,MANDI046,Cotton,6267.32,6620.0,-352.6800000000003,1,-5.327492447129914
PR002151,29-May-2026,MANDI025,REQUIRES_INVESTIGATION,2259.74,2183.0,76.73999999999978,0,3.5153458543288956
PR010010,24/04/2026,MANDI036,Corn,2134.21,2090.0,44.210000000000036,0,2.1153110047846906
PR001275,2026/01/13,,Mustard,5903.715394496389,5650.0,253.7153944963893,0,4.490537955688306
PR005554,02-19-2026,MANDI056,REQUIRES_INVESTIGATION,2224.0,2183.0,41.0,0,1.8781493357764543
PR002327,17/08/2026,MANDI010,Wheat,2369.13,2275.0,94.13000000000011,0,4.137582417582422
PR011997,31-Mar-2026,MANDI025,Cotton,6877.45,6620.0,257.4499999999998,0,3.8889728096676706
PR007016,03-16-2026,MANDI028,REQUIRES_INVESTIGATION,1997.0,2183.0,-186.0,1,-8.520384791571232
PR009698,2026/05/26,MANDI029,Cotton,6125.38,6620.0,-494.6199999999999,1,-7.471601208459212
PR009023,2026-06-02,MANDI050,Mustard,6244.03,5650.0,594.0299999999997,0,10.513805309734508
PR008544,2026-04-11,MANDI024,Corn,2412.36,2090.0,322.3600000000001,0,15.423923444976081
PR001392,2026/01/12,MANDI027,Paddy,2295.67,2183.0,112.67000000000007,0,5.16124599175447
PR004802,21-May-2026,MANDI055,Sugarcane,3570.65,3500.0,70.65000000000009,0,2.018571428571431
PR007573,13.02.2026,MANDI007,Corn,2130.14,2090.0,40.13999999999987,0,1.92057416267942
PR005408,28.02.2026,MANDI026,Sugarcane,3740.06,3500.0,240.05999999999995,0,6.858857142857142
PR011582,23.06.2026,,REQUIRES_INVESTIGATION,2386.03,2090.0,296.0300000000002,0,14.164114832535896
PR006160,04-18-2026,MANDI007,Cotton,7218.0,6620.0,598.0,0,9.033232628398792
PR003265,2026-06-01,MANDI056,REQUIRES_INVESTIGATION,2217.37,2183.0,34.36999999999989,0,1.5744388456252811
PR008366,07-07-2026,MANDI030,Wheat,2279.56,2275.0,4.559999999999945,0,0.20043956043955805
PR003347,2026/03/19,MANDI057,REQUIRES_INVESTIGATION,2239.0,2183.0,56.0,0,2.565277141548328
PR005481,2026-06-04,MANDI015,Paddy,2466.77,2183.0,283.77,0,12.999083829592303
PR009245,26-Jan-2026,MANDI017,Mustard,5866.545099467126,5650.0,216.54509946712642,0,3.832656627736751
PR000498,2026/07/21,MANDI009,Sugarcane,3365.04,3500.0,-134.96000000000004,1,-3.856000000000001
PR008302,2026-06-05,,Paddy,2334.48,2183.0,151.48000000000002,0,6.939074667888229
PR003886,05/03/2026,MANDI015,REQUIRES_INVESTIGATION,3417.68,3500.0,-82.32000000000016,1,-2.3520000000000048
PR004318,2026-03-02,MANDI021,REQUIRES_INVESTIGATION,2140.05,2090.0,50.05000000000018,0,2.3947368421052717
PR007145,09.09.2026,MANDI018,Paddy,2145.12,2183.0,-37.88000000000011,1,-1.73522675217591
PR000055,03-28-2026,MANDI039,Wheat,2165.21,2275.0,-109.78999999999996,1,-4.825934065934065
PR006488,16/05/2026,MANDI038,Paddy,2136.53,2183.0,-46.4699999999998,1,-2.1287219422812553
PR011882,16/07/2026,MANDI046,REQUIRES_INVESTIGATION,3332.0661828503694,3500.0,-167.9338171496306,1,-4.7981090614180175
PR007005,05-Jun-2026,MANDI051,Paddy,2358.579787521304,2183.0,175.57978752130384,0,8.043050275827019
PR005903,08-30-2026,MANDI040,Sugarcane,3716.0,3500.0,216.0,0,6.171428571428572
PR007436,12.03.2026,MANDI003,REQUIRES_INVESTIGATION,2319.19,2183.0,136.19000000000005,0,6.238662391204767
PR011242,2026-04-18,MANDI040,REQUIRES_INVESTIGATION,2250.52,2090.0,160.51999999999998,0,7.680382775119616
PR006360,2026/06/02,MANDI009,REQUIRES_INVESTIGATION,1977.96,2090.0,-112.03999999999996,1,-5.360765550239233
PR009395,25.08.2026,MANDI012,Wheat,2539.0,2275.0,264.0,0,11.604395604395606
PR003205,2026/04/10,MANDI043,REQUIRES_INVESTIGATION,2075.0,2090.0,-15.0,1,-0.7177033492822966
PR006138,21/06/2026,MANDI008,REQUIRES_INVESTIGATION,2019.5,2183.0,-163.5,1,-7.489693082913422
PR003653,08.02.2026,MANDI017,REQUIRES_INVESTIGATION,3574.06,3500.0,74.05999999999995,0,2.1159999999999983
PR002996,01/06/2026,MANDI008,Mustard,5341.26,5650.0,-308.7399999999998,1,-5.4644247787610585
PR004139,25/02/2026,,Mustard,5796.41,5650.0,146.40999999999985,0,2.591327433628316
PR011201,14/08/2026,MANDI043,Wheat,2222.17,2275.0,-52.82999999999993,1,-2.322197802197799
PR009517,11.02.2026,MANDI033,Mustard,5813.945862160526,5650.0,163.9458621605263,0,2.9016966754075453
PR008577,25-May-2026,MANDI018,Cotton,6544.19,6620.0,-75.8100000000004,1,-1.145166163142
PR000922,10/04/2026,MANDI025,Corn,2131.0,2090.0,41.0,0,1.9617224880382775
PR008400,2026-07-18,MANDI018,Mustard,6167.21,5650.0,517.21,0,9.154159292035398
PR000543,11.07.2026,MANDI010,Wheat,2155.35,2275.0,-119.65000000000009,1,-5.259340659340663
PR005885,01/05/2026,MANDI035,Wheat,2421.3,2275.0,146.30000000000018,0,6.430769230769238
PR007134,2026-06-08,MANDI042,Cotton,7135.88,6620.0,515.8800000000001,0,7.792749244712994
PR007975,02-22-2026,MANDI040,Corn,2115.82,2090.0,25.820000000000164,0,1.235406698564601
PR007725,2026-07-19,MANDI057,Cotton,6846.884576572764,6620.0,226.88457657276376,0,3.427259464845374
PR000792,2026/05/08,MANDI042,REQUIRES_INVESTIGATION,2140.5,2183.0,-42.5,1,-1.946862116353642
PR008600,11-Jul-2026,,Cotton,6709.58,6620.0,89.57999999999993,0,1.3531722054380655
PR004561,24.03.2026,MANDI046,REQUIRES_INVESTIGATION,2286.54,2183.0,103.53999999999996,0,4.743014200641317
PR007863,2026-03-14,MANDI003,Mustard,6027.31,5650.0,377.3100000000004,0,6.678053097345139
PR004715,2026/02/07,MANDI006,Wheat,2090.46,2275.0,-184.53999999999996,1,-8.11164835164835
PR001820,30-Aug-2026,MANDI022,REQUIRES_INVESTIGATION,2149.37,2183.0,-33.63000000000011,1,-1.5405405405405457
PR001540,12/07/2026,,Sugarcane,3354.0,3500.0,-146.0,1,-4.171428571428572
PR004281,04-24-2026,MANDI012,Mustard,5595.25,5650.0,-54.75,1,-0.9690265486725663
PR001452,23-May-2026,MANDI053,REQUIRES_INVESTIGATION,2096.12,2183.0,-86.88000000000011,1,-3.9798442510306966
PR003370,05/02/2026,MANDI001,Cotton,6811.87,6620.0,191.8699999999999,0,2.8983383685800588
PR001803,24-Feb-2026,,Sugarcane,3664.89,3500.0,164.88999999999987,0,4.711142857142853
PR011042,2026/03/29,MANDI010,Cotton,6396.0,6620.0,-224.0,1,-3.3836858006042294
PR005579,2026-03-03,MANDI036,Cotton,6669.77,6620.0,49.77000000000044,0,0.7518126888217589
PR000658,2026-04-01,MANDI030,REQUIRES_INVESTIGATION,2134.36,2183.0,-48.63999999999987,1,-2.228126431516256
PR003825,2026-06-20,MANDI023,Wheat,2292.87,2275.0,17.86999999999989,0,0.7854945054945007
PR006612,2026/02/20,,Wheat,2356.18,2275.0,81.17999999999984,0,3.568351648351641
PR010109,03.04.2026,MANDI054,REQUIRES_INVESTIGATION,2229.85,2090.0,139.8499999999999,0,6.691387559808608
PR011255,06-05-2026,MANDI027,Cotton,6478.024139185776,6620.0,-141.97586081422378,1,-2.144650465471658
PR008339,19/06/2026,MANDI027,Paddy,2048.521023286257,2183.0,-134.47897671374312,1,-6.160282946117413
PR003382,04-21-2026,MANDI053,Cotton,6268.79,6620.0,-351.21000000000004,1,-5.305287009063445
PR000454,22.04.2026,MANDI044,Sugarcane,3865.41,3500.0,365.40999999999985,0,10.44028571428571
PR000263,16-Feb-2026,,Cotton,6192.57,6620.0,-427.4300000000003,1,-6.456646525679763
PR005840,11-Feb-2026,MANDI011,REQUIRES_INVESTIGATION,2122.59,2183.0,-60.409999999999854,1,-2.767292716445252
PR006124,03-15-2026,MANDI013,Sugarcane,3314.84,3500.0,-185.15999999999985,1,-5.29028571428571
PR005776,2026/05/28,MANDI001,REQUIRES_INVESTIGATION,2231.21,2183.0,48.210000000000036,0,2.2084287677508034
PR007833,04-08-2026,MANDI017,Corn,2242.64,2090.0,152.63999999999987,0,7.3033492822966455
PR010443,2026/06/13,MANDI028,Cotton,6595.65,6620.0,-24.350000000000364,1,-0.3678247734139028
PR003151,04-07-2026,,Mustard,5599.04,5650.0,-50.960000000000036,1,-0.9019469026548679
PR011476,2026-07-03,MANDI054,Corn,2394.0,2090.0,304.0,0,14.545454545454545
PR004760,2026-08-20,MANDI031,Cotton,6273.0,6620.0,-347.0,1,-5.241691842900302
PR003707,30-Jan-2026,MANDI029,Sugarcane,3827.57,3500.0,327.57000000000016,0,9.359142857142862
PR005666,2026-07-31,MANDI057,Cotton,6706.0,6620.0,86.0,0,1.299093655589124
PR011264,12-Jan-2026,MANDI002,Cotton,7006.0,6620.0,386.0,0,5.830815709969789
PR007393,12-Aug-2026,MANDI031,Wheat,2631.34,2275.0,356.34000000000015,0,15.663296703296709
PR006896,2026/01/24,MANDI034,REQUIRES_INVESTIGATION,2067.22,2183.0,-115.7800000000002,1,-5.303710490151177
PR003385,2026-06-06,MANDI007,Cotton,6399.02,6620.0,-220.97999999999956,1,-3.338066465256791
PR002126,2026/01/03,MANDI019,Paddy,2130.7,2183.0,-52.30000000000018,1,-2.3957856161246074
PR007310,2026/01/19,,Wheat,2234.06,2275.0,-40.940000000000055,1,-1.7995604395604419
PR008045,04-Aug-2026,MANDI016,Cotton,7406.0,6620.0,786.0,0,11.873111782477341
PR010072,12/06/2026,MANDI004,Paddy,2081.0,2183.0,-102.0,1,-4.67246907924874
PR010467,04-09-2026,MANDI055,Corn,2040.0,2090.0,-50.0,1,-2.3923444976076556
PR010911,22/03/2026,MANDI037,Cotton,7029.55,6620.0,409.5500000000002,0,6.186555891238673
PR011400,06-14-2026,MANDI018,Wheat,2107.0,2275.0,-168.0,1,-7.384615384615385
PR008693,2026-03-10,,Sugarcane,3248.77,3500.0,-251.23000000000002,1,-7.178000000000001
PR008549,25.06.2026,MANDI051,Sugarcane,3637.4,3500.0,137.4000000000001,0,3.925714285714289
PR000268,2026/07/04,MANDI041,Sugarcane,3447.0,3500.0,-53.0,1,-1.5142857142857145
PR004126,08.05.2026,MANDI052,REQUIRES_INVESTIGATION,5501.05,5650.0,-148.94999999999982,1,-2.6362831858407048
PR011250,29-May-2026,MANDI051,Cotton,6669.28,6620.0,49.279999999999745,0,0.7444108761329267
PR003129,06-Jan-2026,,REQUIRES_INVESTIGATION,6490.35,5650.0,840.3500000000004,0,14.873451327433635
PR009934,2026-05-25,MANDI010,Corn,2000.95,2090.0,-89.04999999999995,1,-4.260765550239232
PR000237,2026/06/25,MANDI005,Sugarcane,3626.62,3500.0,126.61999999999989,0,3.6177142857142823
PR010132,2026-07-01,MANDI050,Wheat,2269.24,2275.0,-5.760000000000218,1,-0.2531868131868228
PR008052,12/02/2026,MANDI054,Mustard,5925.0,5650.0,275.0,0,4.867256637168142
PR011552,15-Jun-2026,MANDI040,REQUIRES_INVESTIGATION,3583.73,3500.0,83.73000000000002,0,2.392285714285715
PR008788,26-Jun-2026,MANDI011,REQUIRES_INVESTIGATION,2365.0,2090.0,275.0,0,13.157894736842104
PR007152,26.01.2026,MANDI020,Mustard,6202.27,5650.0,552.2700000000004,0,9.774690265486734
PR000936,2026/06/04,MANDI038,Wheat,2170.0,2275.0,-105.0,1,-4.615384615384616
PR002298,11/08/2026,MANDI032,Sugarcane,3482.0,3500.0,-18.0,1,-0.5142857142857142
PR002928,06-09-2026,MANDI036,Corn,1985.9,2090.0,-104.09999999999991,1,-4.980861244019135
PR007174,20.04.2026,MANDI051,Mustard,5716.957469484747,5650.0,66.95746948474698,0,1.1850879554822473
PR001583,27/08/2026,MANDI013,Paddy,2282.71,2183.0,99.71000000000004,0,4.567567567567569
PR006572,2026/05/01,MANDI049,REQUIRES_INVESTIGATION,6393.0,5650.0,743.0,0,13.150442477876107
PR003893,01.05.2026,MANDI027,Mustard,5110.0,5650.0,-540.0,1,-9.557522123893806
PR011952,2026/03/29,MANDI025,Cotton,6406.77,6620.0,-213.22999999999956,1,-3.2209969788519572
PR004778,04-Mar-2026,MANDI049,Paddy,2306.49,2183.0,123.48999999999978,0,5.656894182317901
PR011444,14-Mar-2026,MANDI037,Wheat,2426.31,2275.0,151.30999999999995,0,6.650989010989009
PR011137,2026-01-31,MANDI037,Mustard,6012.92,5650.0,362.9200000000001,0,6.423362831858409
PR008398,23-Mar-2026,MANDI048,Corn,2012.44,2090.0,-77.55999999999995,1,-3.711004784688993
PR005964,24/07/2026,MANDI009,Corn,2168.42,2090.0,78.42000000000007,0,3.7521531100478502
PR003035,2026-04-12,MANDI046,REQUIRES_INVESTIGATION,3807.0,3500.0,307.0,0,8.771428571428572
PR010764,24/03/2026,MANDI040,Wheat,2477.83,2275.0,202.82999999999993,0,8.915604395604394
PR007946,10.03.2026,MANDI002,Cotton,6141.12,6620.0,-478.8800000000001,1,-7.233836858006044
PR007749,04/04/2026,MANDI014,Paddy,2376.01,2183.0,193.01000000000022,0,8.841502519468632
PR000069,2026-08-31,MANDI020,Sugarcane,4012.0,3500.0,512.0,0,14.62857142857143
PR007550,15/05/2026,MANDI002,Mustard,5270.0,5650.0,-380.0,1,-6.725663716814159
PR002371,2026/02/18,MANDI035,Sugarcane,3849.55,3500.0,349.5500000000002,0,9.987142857142862
PR002548,2026/04/28,MANDI040,Wheat,2098.94,2275.0,-176.05999999999995,1,-7.7389010989010965
PR010228,2026/03/29,MANDI040,REQUIRES_INVESTIGATION,2098.07,2090.0,8.070000000000164,0,0.3861244019138834
PR005130,2026-04-26,,Cotton,6304.0,6620.0,-316.0,1,-4.7734138972809665
PR000136,18-Aug-2026,MANDI024,Mustard,5382.0,5650.0,-268.0,1,-4.7433628318584065
PR005847,2026-06-26,MANDI029,Sugarcane,3609.48,3500.0,109.48000000000002,0,3.128
PR005332,2026/03/04,MANDI008,Mustard,5489.0,5650.0,-161.0,1,-2.849557522123894
PR007398,01-16-2026,MANDI021,Mustard,5094.34,5650.0,-555.6599999999999,1,-9.834690265486723
PR004456,22.07.2026,MANDI022,Mustard,5948.013024994518,5650.0,298.01302499451776,0,5.274566814062261
PR001773,06-22-2026,MANDI022,Sugarcane,3310.38,3500.0,-189.6199999999999,1,-5.417714285714283
PR011359,2026-03-26,,Corn,2258.05,2090.0,168.05000000000018,0,8.040669856459338
PR003060,2026-05-13,MANDI055,Sugarcane,3179.07,3500.0,-320.92999999999984,1,-9.169428571428567
PR009335,2026-01-21,MANDI053,Mustard,6181.05,5650.0,531.0500000000002,0,9.399115044247791
PR004453,2026-05-06,MANDI026,Sugarcane,3281.0,3500.0,-219.0,1,-6.257142857142857
PR007807,2026-05-20,,REQUIRES_INVESTIGATION,1951.0,2090.0,-139.0,1,-6.650717703349282
PR007969,2026-08-31,MANDI052,Sugarcane,3670.0,3500.0,170.0,0,4.857142857142857
PR008228,2026/06/09,MANDI035,REQUIRES_INVESTIGATION,2213.0,2183.0,30.0,0,1.3742556115437472
PR002667,01-Jun-2026,MANDI015,Mustard,6542.58,5650.0,892.5799999999999,0,15.797876106194689
PR001287,07-26-2026,MANDI027,Sugarcane,3675.43,3500.0,175.42999999999984,0,5.012285714285709
PR004012,30-Jul-2026,MANDI007,REQUIRES_INVESTIGATION,2123.51,2183.0,-59.48999999999978,1,-2.7251488776912405
PR009494,2026-04-12,MANDI010,Paddy,2296.46,2183.0,113.46000000000004,0,5.197434722858453
PR010209,2026/03/24,MANDI047,Mustard,5927.58,5650.0,277.5799999999999,0,4.912920353982299
PR009624,08/02/2026,MANDI032,REQUIRES_INVESTIGATION,2099.060163296088,2183.0,-83.93983670391208,1,-3.8451597207472323
PR010887,2026/01/30,MANDI023,Paddy,2372.39,2183.0,189.38999999999987,0,8.67567567567567
PR007944,2026-08-09,MANDI028,Cotton,6774.01,6620.0,154.01000000000022,0,2.326435045317224
PR011869,01.03.2026,,Cotton,6526.35,6620.0,-93.64999999999964,1,-1.4146525679758253
PR008406,2026/01/18,MANDI041,Cotton,6696.86,6620.0,76.85999999999967,0,1.1610271903323213
PR000099,10.08.2026,,REQUIRES_INVESTIGATION,5988.0,5650.0,338.0,0,5.982300884955753
PR011041,2026/03/06,,Mustard,5618.748519815836,5650.0,-31.251480184164393,1,-0.5531235430825556
PR004421,2026-03-28,MANDI001,Cotton,5991.35,6620.0,-628.6499999999996,1,-9.496223564954677
PR009001,06-23-2026,MANDI049,Sugarcane,3289.69,3500.0,-210.30999999999995,1,-6.008857142857141
PR008599,29/05/2026,MANDI042,REQUIRES_INVESTIGATION,2366.0,2090.0,276.0,0,13.205741626794259
PR010330,21-Aug-2026,,Wheat,2529.0,2275.0,254.0,0,11.164835164835164
PR009117,27/08/2026,MANDI001,REQUIRES_INVESTIGATION,2182.6,2183.0,-0.40000000000009095,1,-0.018323408153920796
PR005802,2026-04-25,MANDI015,Wheat,2124.0,2275.0,-151.0,1,-6.637362637362637
PR000530,2026-08-15,MANDI045,Wheat,2287.44,2275.0,12.440000000000055,0,0.5468131868131892
PR000593,18-Feb-2026,MANDI020,Cotton,7245.0,6620.0,625.0,0,9.441087613293051
PR003236,17/08/2026,MANDI056,Mustard,5017.31,5650.0,-632.6899999999996,1,-11.198053097345126
PR004205,2026/05/25,,Sugarcane,3309.67,3500.0,-190.32999999999993,1,-5.437999999999998
PR008743,16-May-2026,MANDI010,Sugarcane,3705.07,3500.0,205.07000000000016,0,5.859142857142862
PR005272,02-15-2026,MANDI015,REQUIRES_INVESTIGATION,2018.54,2183.0,-164.46000000000004,1,-7.5336692624828245
PR009545,2026-03-27,MANDI024,REQUIRES_INVESTIGATION,3570.74,3500.0,70.73999999999978,0,2.0211428571428507
PR006858,28.06.2026,MANDI057,Sugarcane,3767.0,3500.0,267.0,0,7.628571428571429
PR011051,27.08.2026,MANDI023,Cotton,6398.0,6620.0,-222.0,1,-3.3534743202416917
PR005628,20.07.2026,,Paddy,2199.25,2183.0,16.25,0,0.744388456252863
PR000942,2026-03-22,MANDI011,Mustard,6263.0,5650.0,613.0,0,10.849557522123893
PR008428,10.04.2026,,Cotton,7283.59,6620.0,663.5900000000001,0,10.024018126888219
PR004563,2026/03/01,MANDI008,REQUIRES_INVESTIGATION,2135.34,2183.0,-47.659999999999854,1,-2.1832340815391595
PR001328,27.07.2026,MANDI032,REQUIRES_INVESTIGATION,2366.0,2183.0,183.0,0,8.382959230416857
PR011442,2026/08/17,MANDI003,REQUIRES_INVESTIGATION,2333.76,2183.0,150.76000000000022,0,6.906092533211187
PR004432,05-10-2026,MANDI010,REQUIRES_INVESTIGATION,3295.84,3500.0,-204.15999999999985,1,-5.833142857142852
PR010232,2026/02/02,MANDI023,Paddy,2123.21,2183.0,-59.789999999999964,1,-2.7388914338066863
PR004009,08-20-2026,,Corn,2278.53,2090.0,188.5300000000002,0,9.020574162679436
PR005959,19/02/2026,MANDI015,Mustard,5471.0,5650.0,-179.0,1,-3.168141592920354
PR010713,2026/08/21,MANDI009,Paddy,2092.732787939773,2183.0,-90.26721206022694,1,-4.135007423739209
PR000405,03-08-2026,MANDI055,Paddy,2310.0,2183.0,127.0,0,5.81768208886853
PR008059,22/04/2026,,Mustard,6077.48,5650.0,427.47999999999956,0,7.5660176991150365
PR005291,2026-07-05,MANDI003,REQUIRES_INVESTIGATION,3506.49,3500.0,6.489999999999782,0,0.1854285714285652
PR006826,2026-01-06,MANDI003,Paddy,2296.99,2183.0,113.98999999999978,0,5.221713238662381
PR001444,07-Sep-2026,MANDI056,REQUIRES_INVESTIGATION,2413.05,2183.0,230.05000000000018,0,10.53825011452131
PR009469,16/04/2026,MANDI007,Mustard,6238.0,5650.0,588.0,0,10.4070796460177
PR006479,08-07-2026,MANDI033,REQUIRES_INVESTIGATION,2078.0,2090.0,-12.0,1,-0.5741626794258373
PR004448,29.01.2026,MANDI020,Sugarcane,3716.0,3500.0,216.0,0,6.171428571428572
PR008316,2026/06/29,MANDI023,REQUIRES_INVESTIGATION,2094.5,2090.0,4.5,0,0.21531100478468898
PR003841,2026-01-17,MANDI007,Wheat,2102.52,2275.0,-172.48000000000002,1,-7.581538461538462
