arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,source_file,row_index_raw,mandi_id_raw,mandi_id_status,crop_name_raw,arrival_quantity_raw,quantity_quintals,unit_extracted,unit_status,negative_quantity_flag,unit_conflict_flag,unit_unresolvable,missing_variety,missing_farmer_count,surrogate_id,is_duplicate
ARR0011431,2026-08-21,MANDI015,Mustard,HD-2967,319.23,Quintals,,track3_mandi_arrivals.csv,10847,MANDI-015,normalized,mustard,319.23,319.23,Quintals,resolved_separate,0,0,0,0,1,0,0
ARR0018482,23-Jul-2026,MANDI043,Sugarcane,Hybrid,39.525999999999996,MT,86.0,track3_mandi_arrivals.csv,10848,MANDI043,normalized,sugarcane,39.525999999999996,395.26,MT,resolved_separate,0,0,0,0,0,0,0
ARR0018931,02-Aug-2026,MANDI035,Corn,Premium,169.26,Quintals,40.0,track3_mandi_arrivals.csv,10849,MANDI035,normalized,corn,169.26,169.26,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0020281,24-Jan-2026,MANDI029,Wheat,Pusa-1121,12.647,tonnes,5.0,track3_mandi_arrivals.csv,10850,MANDI029,normalized,Wheat,12.647,126.47,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0014704,2026/06/11,MANDI001,Wheat,Pusa-1121,47.11,Quintals,107.0,track3_mandi_arrivals.csv,10851,M001,normalized,GEHUN,47.11,47.11,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0005102,16/03/2026,MANDI024,Wheat,PBW-343,150.51,Qtl,140.0,track3_mandi_arrivals.csv,10852,M024,normalized,GEHUN,150.51,150.51,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0020198,07.09.2026,MANDI046,Paddy,Premium,259.98,qtl,106.0,track3_mandi_arrivals.csv,10853,mandi_046,normalized,paddy,259.98,259.98,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0003098,2026/02/17,MANDI028,Sugarcane,HD-2967,373.19,quintal,68.0,track3_mandi_arrivals.csv,10854,mandi_028,normalized,गन्ना,373.19,373.19,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0015459,2026/08/05,MANDI018,Cotton,PBW-343,357.27,Quintals,58.0,track3_mandi_arrivals.csv,10855,mandi_018,normalized,Kapas,357.27,357.27,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0014082,24.06.2026,MANDI057,Cotton,Pusa-1121,267.81,Q,,track3_mandi_arrivals.csv,10856,MANDI057,normalized,Narma,267.81,267.81,Q,resolved_separate,0,0,0,0,1,0,0
ARR0014584,31/01/2026,MANDI056,Mustard,Local,55.52,Qtl,48.0,track3_mandi_arrivals.csv,10857,MANDI056,normalized,Mustard,55.52,55.52,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0017035,2026-01-08,MANDI027,Wheat,PBW-343,3769.0,Kgs,108.0,track3_mandi_arrivals.csv,10858,MANDI027,normalized,Kanak,3769.0,37.69,Kgs,resolved_separate,0,0,0,0,0,0,0
ARR0009573,2026-04-19,MANDI007,Sugarcane,HD-2967,28.213,tonnes,107.0,track3_mandi_arrivals.csv,10859,M007,normalized,गन्ना,28.213,282.13,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0016050,25.03.2026,MANDI048,Corn,Pusa-1121,13.328,tonnes,43.0,track3_mandi_arrivals.csv,10861,mandi_048,normalized,Makki,13.328,133.28,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0014748,23.06.2026,MANDI009,Paddy,Pusa-1121,"22,779.0 KG",,16.0,track3_mandi_arrivals.csv,10862,mandi009,normalized,Rice,"22,779.0 KG",227.79,kg,resolved,0,0,0,0,0,0,0
ARR0022502,2026-04-11,MANDI017,Cotton,HD-2967,"1,573.0 KG",,32.0,track3_mandi_arrivals.csv,10863,MANDI017,normalized,Kapas,"1,573.0 KG",15.73,kg,resolved,0,0,0,0,0,0,0
ARR0003658,09-Feb-2026,MANDI038,Wheat,Premium,21.094,Tonnes,135.0,track3_mandi_arrivals.csv,10864,MANDI038,normalized,गेहूं,21.094,210.94,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0009383,2026/04/02,MANDI010,Paddy,HD-2967,32208.0,kg,63.0,track3_mandi_arrivals.csv,10865,M010,normalized,Paddy,32208.0,322.08,kg,resolved_separate,0,0,0,0,0,0,0
ARR0019861,14/03/2026,MANDI006,Cotton,PBW-343,"44,078.0 KG",,6.0,track3_mandi_arrivals.csv,10866,MANDI-006,normalized,Narma,"44,078.0 KG",440.78000000000003,kg,resolved,0,0,0,0,0,0,0
ARR0024098,12-Mar-2026,MANDI044,Cotton,Premium,"31,170.999999999996 KG",,137.0,track3_mandi_arrivals.csv,10867,M044,normalized,Narma,"31,170.999999999996 KG",311.71,kg,resolved,0,0,0,0,0,0,0
ARR0018462,2026-08-21,MANDI043,REQUIRES_INVESTIGATION,Local,48.97,T,59.0,track3_mandi_arrivals.csv,10868,mandi_043,normalized,Basmati,48.97,489.7,T,resolved_separate,0,0,0,0,0,0,0
ARR0023762,18.07.2026,MANDI019,Wheat,Hybrid,190.41,Quintals,34.0,track3_mandi_arrivals.csv,10869,mandi019,normalized,Wheat,190.41,190.41,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0015555,2026-04-21,MANDI056,REQUIRES_INVESTIGATION,Pusa-1121,76.81,Q,112.0,track3_mandi_arrivals.csv,10870,mandi056,normalized,Ganna,76.81,76.81,Q,resolved_separate,0,0,0,0,0,0,0
ARR0020450,06-16-2026,MANDI020,Sugarcane,Premium,"27,158.0 KG",,101.0,track3_mandi_arrivals.csv,10871,mandi020,normalized,sugarcane,"27,158.0 KG",271.58,kg,resolved,0,0,0,0,0,0,0
ARR0017244,12-Mar-2026,MANDI047,Paddy,Local,"42,168.0 KG",,104.0,track3_mandi_arrivals.csv,10872,MANDI047,normalized,paddy,"42,168.0 KG",421.68,kg,resolved,0,0,0,0,0,0,0
ARR0008982,11/02/2026,MANDI044,Sugarcane,Local,341.73,Q,84.0,track3_mandi_arrivals.csv,10873,mandi_044,normalized,Sugarcane,341.73,341.73,Q,resolved_separate,0,0,0,0,0,0,0
ARR0022855,2026-01-29,MANDI032,Cotton,Local,46.03,MT,89.0,track3_mandi_arrivals.csv,10874,MANDI032,normalized,Cotton,46.03,460.3,MT,resolved_separate,0,0,0,0,0,0,0
ARR0005974,29.08.2026,MANDI003,REQUIRES_INVESTIGATION,PBW-343,150.15,Quintals,29.0,track3_mandi_arrivals.csv,10875,MANDI003,normalized,चावल,150.15,150.15,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0011316,2026/04/08,MANDI036,Wheat,Local,189.84,Qtl,18.0,track3_mandi_arrivals.csv,10876,MANDI036,normalized,WHEAT,189.84,189.84,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0020468,2026-08-30,MANDI031,REQUIRES_INVESTIGATION,PBW-343,36.403,tonnes,71.0,track3_mandi_arrivals.csv,10877,MANDI031,normalized,Ganna,36.403,364.03,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0005633,20.02.2026,MANDI033,Sugarcane,Premium,125.1 qtl,,146.0,track3_mandi_arrivals.csv,10878,MANDI033,normalized,Ganne,125.1 qtl,125.1,qtl,resolved,0,0,0,0,0,0,0
ARR0015116,19.05.2026,MANDI021,Corn,,269.62 qtl,,81.0,track3_mandi_arrivals.csv,10879,MANDI021,normalized,Makki,269.62 qtl,269.62,qtl,resolved,0,0,0,1,0,0,0
ARR0020780,28-Jan-2026,MANDI057,Cotton,HD-2967,279.21,Q,23.0,track3_mandi_arrivals.csv,10880,057,normalized,कपास,279.21,279.21,Q,resolved_separate,0,0,0,0,0,0,0
ARR0018677,09-04-2026,MANDI053,Corn,Local,-391.56,Qtl,,track3_mandi_arrivals.csv,10881,mandi053,normalized,corn,-391.56,,-391.56,negative,1,0,0,0,1,0,0
ARR0017113,28/08/2026,MANDI022,REQUIRES_INVESTIGATION,Pusa-1121,468.45,Q,141.0,track3_mandi_arrivals.csv,10882,mandi022,normalized,Basmati,468.45,468.45,Q,resolved_separate,0,0,0,0,0,0,0
ARR0005787,02.09.2026,MANDI050,Wheat,HD-2967,13.622,tonnes,85.0,track3_mandi_arrivals.csv,10883,mandi050,normalized,Wheat,13.622,136.22,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0018597,2026/02/11,MANDI039,REQUIRES_INVESTIGATION,,"32,851.0 KG",,7.0,track3_mandi_arrivals.csv,10884,MANDI039,normalized,Ganna,"32,851.0 KG",328.51,kg,resolved,0,0,0,1,0,0,0
ARR0008297,03-29-2026,MANDI016,REQUIRES_INVESTIGATION,Premium,20.579,tonnes,43.0,track3_mandi_arrivals.csv,10885,mandi016,normalized,चावल,20.579,205.79000000000002,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0015448,02-01-2026,MANDI015,Cotton,Local,188.14,quintal,58.0,track3_mandi_arrivals.csv,10886,MANDI-015,normalized,Kapas,188.14,188.14,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0018776,2026-04-04,MANDI048,Wheat,,364.0,Quintals,,track3_mandi_arrivals.csv,10887,MANDI-048,normalized,WHEAT,364.0,364.0,Quintals,resolved_separate,0,0,0,1,1,0,0
ARR0017991,2026/08/03,MANDI057,REQUIRES_INVESTIGATION,Local,112.77,Q,85.0,track3_mandi_arrivals.csv,10888,mandi_057,normalized,Sarson,112.77,112.77,Q,resolved_separate,0,0,0,0,0,0,0
ARR0017094,19/08/2026,MANDI033,REQUIRES_INVESTIGATION,PBW-343,88.01,quintal,87.0,track3_mandi_arrivals.csv,10889,M033,normalized,Chawal,88.01,88.01,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0019325,2026-06-10,MANDI047,Mustard,Local,397.52,Quintals,120.0,track3_mandi_arrivals.csv,10890,MANDI-047,normalized,mustard,397.52,397.52,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0003088,07-31-2026,MANDI017,Sugarcane,Local,46.757999999999996,T,117.0,track3_mandi_arrivals.csv,10891,mandi_017,normalized,Sugarcane,46.757999999999996,467.5799999999999,T,resolved_separate,0,0,0,0,0,0,0
ARR0013857,18.06.2026,MANDI018,Sugarcane,Pusa-1121,300.56,qtl,96.0,track3_mandi_arrivals.csv,10892,mandi_018,normalized,sugarcane,300.56,300.56,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0017704,19.02.2026,MANDI038,Paddy,Hybrid,152.46,quintal,80.0,track3_mandi_arrivals.csv,10893,mandi_038,normalized,paddy,152.46,152.46,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0002479,2026-03-02,MANDI047,Corn,Local,86.05 qtl,,,track3_mandi_arrivals.csv,10894,MANDI047,normalized,Corn,86.05 qtl,86.05,qtl,resolved,0,0,0,0,1,0,0
ARR0012894,08-May-2026,MANDI035,Cotton,,454.38 qtl,,71.0,track3_mandi_arrivals.csv,10895,MANDI035,normalized,Kapas,454.38 qtl,454.38,qtl,resolved,0,0,0,1,0,0,0
ARR0005432,04-17-2026,MANDI047,Wheat,HD-2967,243.91,Q,113.0,track3_mandi_arrivals.csv,10896,MANDI-047,normalized,wheat,243.91,243.91,Q,resolved_separate,0,0,0,0,0,0,0
ARR0010816,2026/08/13,MANDI010,Wheat,Local,39750.0,Kilo,112.0,track3_mandi_arrivals.csv,10897,MANDI-010,normalized,Gehun,39750.0,397.5,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0010102,2026-08-23,MANDI024,Corn,HD-2967,429.15 qtl,,26.0,track3_mandi_arrivals.csv,10898,MANDI024,normalized,Makka,429.15 qtl,429.15,qtl,resolved,0,0,0,0,0,0,0
ARR0015847,17/07/2026,MANDI022,REQUIRES_INVESTIGATION,,427.42,Qtl,95.0,track3_mandi_arrivals.csv,10899,M022,normalized,मक्का,427.42,427.42,Qtl,resolved_separate,0,0,0,1,0,0,0
ARR0022558,08-Aug-2026,MANDI034,Wheat,Hybrid,26.570999999999998,MT,69.0,track3_mandi_arrivals.csv,10900,mandi034,normalized,wheat,26.570999999999998,265.71,MT,resolved_separate,0,0,0,0,0,0,0
ARR0016784,05-09-2026,MANDI050,Sugarcane,PBW-343,46841.0,Kilo,137.0,track3_mandi_arrivals.csv,10901,mandi050,normalized,गन्ना,46841.0,468.41,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0021314,18.04.2026,MANDI050,Corn,Local,34.378,T,10.0,track3_mandi_arrivals.csv,10902,mandi_050,normalized,Corn,34.378,343.78,T,resolved_separate,0,0,0,0,0,0,0
ARR0024218,26/06/2026,MANDI026,Paddy,Premium,9.743,tonnes,62.0,track3_mandi_arrivals.csv,10903,MANDI-026,normalized,paddy,9.743,97.43,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0014879,05.07.2026,MANDI034,Sugarcane,Pusa-1121,359.25 qtl,,,track3_mandi_arrivals.csv,10904,034,normalized,sugarcane,359.25 qtl,359.25,qtl,resolved,0,0,0,0,1,0,0
ARR0008456,07-18-2026,MANDI057,Corn,,21749.0,kg,,track3_mandi_arrivals.csv,10906,MANDI057,normalized,Corn,21749.0,217.49,kg,resolved_separate,0,0,0,1,1,0,0
ARR0010318,27-Aug-2026,MANDI045,Mustard,,299.56,quintal,63.0,track3_mandi_arrivals.csv,10907,MANDI045,normalized,सरसों,299.56,299.56,quintal,resolved_separate,0,0,0,1,0,0,0
ARR0018492,08/02/2026,MANDI049,Sugarcane,Local,288.87,quintal,16.0,track3_mandi_arrivals.csv,10908,MANDI049,normalized,Sugarcane,288.87,288.87,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0005539,18.07.2026,MANDI029,REQUIRES_INVESTIGATION,,19.722,MT,105.0,track3_mandi_arrivals.csv,10909,mandi_029,normalized,मक्का,19.722,197.22000000000003,MT,resolved_separate,0,0,0,1,0,0,0
ARR0000832,21-Mar-2026,MANDI055,Wheat,PBW-343,22.56,Q,38.0,track3_mandi_arrivals.csv,10910,MANDI-055,normalized,Wheat,22.56,22.56,Q,resolved_separate,0,0,0,0,0,0,0
ARR0016972,03.07.2026,MANDI001,Sugarcane,Local,215.32,Qtl,110.0,track3_mandi_arrivals.csv,10911,MANDI001,normalized,Sugarcane,215.32,215.32,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0022686,02-18-2026,MANDI004,Sugarcane,HD-2967,"30,368.0 KG",,131.0,track3_mandi_arrivals.csv,10913,mandi004,normalized,गन्ना,"30,368.0 KG",303.68,kg,resolved,0,0,0,0,0,0,0
ARR0024548,2026-06-18,MANDI009,REQUIRES_INVESTIGATION,,362.48 qtl,,131.0,track3_mandi_arrivals.csv,10914,M009,normalized,Ganna,362.48 qtl,362.48,qtl,resolved,0,0,0,1,0,0,0
ARR0006181,2026/07/11,MANDI033,Paddy,Pusa-1121,"39,148.0 KG",,48.0,track3_mandi_arrivals.csv,10915,MANDI033,normalized,paddy,"39,148.0 KG",391.48,kg,resolved,0,0,0,0,0,0,0
ARR0001929,02.08.2026,MANDI045,Wheat,,39207.0,KG,21.0,track3_mandi_arrivals.csv,10917,MANDI045,normalized,wheat,39207.0,392.07,KG,resolved_separate,0,0,0,1,0,0,0
ARR0001371,2026-03-17,MANDI043,Sugarcane,Pusa-1121,-174.07,Qtl,80.0,track3_mandi_arrivals.csv,10918,MANDI-043,normalized,sugarcane,-174.07,,-174.07,negative,1,0,0,0,0,0,0
ARR0003091,2026-03-06,MANDI038,Cotton,Premium,39845.0,Kilo,45.0,track3_mandi_arrivals.csv,10919,M038,normalized,कपास,39845.0,398.45,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0015672,07-03-2026,MANDI024,Sugarcane,Premium,197.43,quintal,23.0,track3_mandi_arrivals.csv,10920,MANDI024,normalized,गन्ना,197.43,197.43,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0007991,2026-02-10,MANDI006,REQUIRES_INVESTIGATION,,48.77,Quintals,20.0,track3_mandi_arrivals.csv,10921,MANDI006,normalized,Sarson,48.77,48.77,Quintals,resolved_separate,0,0,0,1,0,0,0
ARR0023421,07.03.2026,MANDI044,Corn,PBW-343,"33,198.0 KG",,106.0,track3_mandi_arrivals.csv,10922,MANDI-044,normalized,Corn,"33,198.0 KG",331.98,kg,resolved,0,0,0,0,0,0,0
SURROGATE_ARR_000188,2026-01-27,MANDI002,Wheat,PBW-343,2.893,tonnes,40.0,track3_mandi_arrivals.csv,10923,MANDI002,normalized,Kanak,2.893,28.93,tonnes,resolved_separate,0,0,0,0,0,1,0
ARR0012527,06-23-2026,MANDI056,REQUIRES_INVESTIGATION,Pusa-1121,5842.0,Kgs,,track3_mandi_arrivals.csv,10924,mandi_056,normalized,मक्का,5842.0,58.42,Kgs,resolved_separate,0,0,0,0,1,0,0
ARR0023490,04-27-2026,MANDI028,Corn,Local,"14,797.0 KG",,95.0,track3_mandi_arrivals.csv,10925,mandi_028,normalized,Makki,"14,797.0 KG",147.97,kg,resolved,0,0,0,0,0,0,0
ARR0014809,05-14-2026,MANDI054,Sugarcane,HD-2967,20525.0,Kilo,83.0,track3_mandi_arrivals.csv,10926,M054,normalized,Ganne,20525.0,205.25,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0009567,02-01-2026,MANDI003,Wheat,Premium,41578.0,KG,102.0,track3_mandi_arrivals.csv,10927,MANDI003,normalized,गेहूं,41578.0,415.78000000000003,KG,resolved_separate,0,0,0,0,0,0,0
ARR0001917,05.01.2026,MANDI044,Wheat,,13106.0,KG,88.0,track3_mandi_arrivals.csv,10928,MANDI044,normalized,GEHUN,13106.0,131.06,KG,resolved_separate,0,0,0,1,0,0,0
ARR0021332,28.04.2026,MANDI020,Cotton,Pusa-1121,48056.0,KG,77.0,track3_mandi_arrivals.csv,10929,MANDI020,normalized,कपास,48056.0,480.56,KG,resolved_separate,0,0,0,0,0,0,0
ARR0018798,26-Mar-2026,MANDI045,Corn,PBW-343,67.96,Q,10.0,track3_mandi_arrivals.csv,10930,MANDI045,normalized,Makka,67.96,67.96,Q,resolved_separate,0,0,0,0,0,0,0
ARR0020736,2026/08/29,MANDI005,REQUIRES_INVESTIGATION,Premium,35.187,MT,45.0,track3_mandi_arrivals.csv,10931,MANDI-005,normalized,धान,35.187,351.87,MT,resolved_separate,0,0,0,0,0,0,0
ARR0012297,05.05.2026,MANDI019,REQUIRES_INVESTIGATION,Pusa-1121,285.42,Quintals,143.0,track3_mandi_arrivals.csv,10932,MANDI019,normalized,Chawal,285.42,285.42,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0018796,2026-06-20,MANDI002,Paddy,Pusa-1121,"36,436.0 KG",,69.0,track3_mandi_arrivals.csv,10933,MANDI002,normalized,paddy,"36,436.0 KG",364.36,kg,resolved,0,0,0,0,0,0,0
ARR0016102,09-Jul-2026,MANDI055,Mustard,Local,237.61,Qtl,8.0,track3_mandi_arrivals.csv,10934,mandi_055,normalized,mustard,237.61,237.61,Qtl,resolved_separate,0,0,0,0,0,0,0
ARR0008690,2026-09-08,MANDI003,Mustard,Hybrid,49.208999999999996,MT,115.0,track3_mandi_arrivals.csv,10935,M003,normalized,Sarso,49.208999999999996,492.09,MT,resolved_separate,0,0,0,0,0,0,0
ARR0013161,22/02/2026,MANDI050,REQUIRES_INVESTIGATION,PBW-343,197.29,quintal,85.0,track3_mandi_arrivals.csv,10936,MANDI050,normalized,मक्का,197.29,197.29,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0003620,23/07/2026,MANDI022,REQUIRES_INVESTIGATION,HD-2967,6.079,Tonnes,,track3_mandi_arrivals.csv,10937,mandi_022,normalized,चावल,6.079,60.79,Tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0007426,01/03/2026,MANDI007,REQUIRES_INVESTIGATION,Local,3.2479999999999998,Tonnes,14.0,track3_mandi_arrivals.csv,10938,MANDI007,normalized,Sarson,3.2479999999999998,32.48,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0005988,2026-07-15,MANDI046,REQUIRES_INVESTIGATION,Premium,9.491,tonnes,77.0,track3_mandi_arrivals.csv,10939,mandi046,normalized,Sarson,9.491,94.91,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0017582,2026/09/02,MANDI050,Corn,,447.36,qtl,82.0,track3_mandi_arrivals.csv,10940,MANDI050,normalized,Makka,447.36,447.36,qtl,resolved_separate,0,0,0,1,0,0,0
ARR0008918,2026/02/21,MANDI003,Sugarcane,PBW-343,34.416000000000004,Tonnes,31.0,track3_mandi_arrivals.csv,10941,MANDI003,normalized,Sugarcane,34.416000000000004,344.16,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0022109,17.07.2026,MANDI033,Cotton,Pusa-1121,31393.0,kg,77.0,track3_mandi_arrivals.csv,10942,MANDI033,normalized,Kapas,31393.0,313.93,kg,resolved_separate,0,0,0,0,0,0,0
SURROGATE_ARR_000189,2026-08-18,MANDI014,Corn,Pusa-1121,15218.0,KGS,149.0,track3_mandi_arrivals.csv,10943,M014,normalized,Corn,15218.0,152.18,KGS,resolved_separate,0,0,0,0,0,1,0
ARR0001977,2026/08/29,MANDI039,Corn,,408.8,Quintals,80.0,track3_mandi_arrivals.csv,10944,MANDI039,normalized,Makka,408.8,408.8,Quintals,resolved_separate,0,0,0,1,0,0,0
ARR0009635,16/02/2026,MANDI006,Cotton,HD-2967,158.41,Quintals,47.0,track3_mandi_arrivals.csv,10945,MANDI006,normalized,कपास,158.41,158.41,Quintals,resolved_separate,0,0,0,0,0,0,0
ARR0014412,03-Jan-2026,MANDI020,Cotton,Pusa-1121,-104.53,Qtl,116.0,track3_mandi_arrivals.csv,10946,MANDI020,normalized,Narma,-104.53,,-104.53,negative,1,0,0,0,0,0,0
ARR0002310,10.06.2026,MANDI044,Cotton,Local,244.74,Qtl,,track3_mandi_arrivals.csv,10947,MANDI044,normalized,कपास,244.74,244.74,Qtl,resolved_separate,0,0,0,0,1,0,0
ARR0003550,2026/06/06,MANDI006,Paddy,HD-2967,21078.0,Kilo,83.0,track3_mandi_arrivals.csv,10948,MANDI006,normalized,paddy,21078.0,210.78,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0001767,24-Jul-2026,MANDI041,Corn,Local,233.53,qtl,130.0,track3_mandi_arrivals.csv,10949,041,normalized,Makki,233.53,233.53,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0007151,23.01.2026,MANDI043,Cotton,PBW-343,7.678,Tonnes,63.0,track3_mandi_arrivals.csv,10950,MANDI-043,normalized,Cotton,7.678,76.78,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0017600,19/08/2026,MANDI005,Paddy,Local,5702.0,KG,25.0,track3_mandi_arrivals.csv,10951,MANDI005,normalized,Rice,5702.0,57.02,KG,resolved_separate,0,0,0,0,0,0,0
ARR0015443,2026/02/16,MANDI030,Cotton,Hybrid,41824.0,Kilo,66.0,track3_mandi_arrivals.csv,10952,MANDI-030,normalized,cotton,41824.0,418.24,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0023890,2026-02-27,MANDI030,Corn,Local,49.312,Tonnes,127.0,track3_mandi_arrivals.csv,10953,M030,normalized,corn,49.312,493.12,Tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0009681,30.04.2026,MANDI038,Wheat,Local,25562.0,KGS,,track3_mandi_arrivals.csv,10954,M038,normalized,GEHUN,25562.0,255.62,KGS,resolved_separate,0,0,0,0,1,0,0
ARR0004908,14.08.2026,MANDI009,Mustard,,"8,579.0 KG",,49.0,track3_mandi_arrivals.csv,10955,mandi_009,normalized,mustard,"8,579.0 KG",85.79,kg,resolved,0,0,0,1,0,0,0
SURROGATE_ARR_000190,15/04/2026,MANDI020,Cotton,Hybrid,28782.0,KGS,70.0,track3_mandi_arrivals.csv,10956,MANDI020,normalized,कपास,28782.0,287.82,KGS,resolved_separate,0,0,0,0,0,1,0
ARR0015714,2026-06-15,MANDI008,Sugarcane,Hybrid,483.25,qtl,6.0,track3_mandi_arrivals.csv,10957,mandi_008,normalized,Ganne,483.25,483.25,qtl,resolved_separate,0,0,0,0,0,0,0
ARR0005165,2026/08/03,MANDI049,REQUIRES_INVESTIGATION,Premium,49.567,tonnes,61.0,track3_mandi_arrivals.csv,10958,mandi_049,normalized,Maize,49.567,495.67,tonnes,resolved_separate,0,0,0,0,0,0,0
ARR0018529,26/08/2026,MANDI008,Sugarcane,Pusa-1121,-266.94,KG,,track3_mandi_arrivals.csv,10959,008,normalized,Ganne,-266.94,,-266.94,negative,1,0,0,0,1,0,0
ARR0014072,2026-01-06,MANDI023,Wheat,,299.64,quintal,114.0,track3_mandi_arrivals.csv,10960,MANDI023,normalized,WHEAT,299.64,299.64,quintal,resolved_separate,0,0,0,1,0,0,0
ARR0024396,30-Apr-2026,MANDI044,Sugarcane,PBW-343,48496.0,KG,31.0,track3_mandi_arrivals.csv,10962,mandi_044,normalized,sugarcane,48496.0,484.96000000000004,KG,resolved_separate,0,0,0,0,0,0,0
ARR0014097,2026-04-01,MANDI015,Mustard,PBW-343,61.44,quintal,140.0,track3_mandi_arrivals.csv,10963,MANDI-015,normalized,mustard,61.44,61.44,quintal,resolved_separate,0,0,0,0,0,0,0
ARR0004639,27-Feb-2026,MANDI026,REQUIRES_INVESTIGATION,HD-2967,47161.0,Kilo,73.0,track3_mandi_arrivals.csv,10964,mandi_026,normalized,Maize,47161.0,471.61,Kilo,resolved_separate,0,0,0,0,0,0,0
ARR0013434,2026-09-09,MANDI006,Mustard,Pusa-1121,165.33,Q,31.0,track3_mandi_arrivals.csv,10965,MANDI006,normalized,सरसों,165.33,165.33,Q,resolved_separate,0,0,0,0,0,0,0
ARR0009452,2026/02/25,MANDI007,Wheat,Hybrid,32599.0,Kilo,,track3_mandi_arrivals.csv,10966,MANDI007,normalized,GEHUN,32599.0,325.99,Kilo,resolved_separate,0,0,0,0,1,0,0
ARR0008238,21-May-2026,MANDI037,REQUIRES_INVESTIGATION,Local,319.32 qtl,,83.0,track3_mandi_arrivals.csv,10967,MANDI-037,normalized,मक्का,319.32 qtl,319.32,qtl,resolved,0,0,0,0,0,0,0
ARR0017186,18-Jun-2026,MANDI033,Wheat,Local,-216.05,Qtl,59.0,track3_mandi_arrivals.csv,10968,MANDI033,normalized,गेहूं,-216.05,,-216.05,negative,1,0,0,0,0,0,0
ARR0001656,19.01.2026,MANDI049,Sugarcane,Local,23437.0,kg,23.0,track3_mandi_arrivals.csv,10969,MANDI-049,normalized,sugarcane,23437.0,234.37,kg,resolved_separate,0,0,0,0,0,0,0
ARR0002862,04-Aug-2026,MANDI038,Cotton,Local,-141.45,KG,142.0,track3_mandi_arrivals.csv,10970,M038,normalized,Cotton,-141.45,,-141.45,negative,1,0,0,0,0,0,0
ARR0021350,23.01.2026,MANDI015,Wheat,,46690.0,kg,5.0,track3_mandi_arrivals.csv,10971,mandi_015,normalized,wheat,46690.0,466.90000000000003,kg,resolved_separate,0,0,0,1,0,0,0
ARR0010376,2026-01-31,MANDI035,Corn,Local,13.12,tonnes,,track3_mandi_arrivals.csv,10972,mandi_035,normalized,Makka,13.12,131.2,tonnes,resolved_separate,0,0,0,0,1,0,0
ARR0008802,08-08-2026,MANDI044,REQUIRES_INVESTIGATION,Local,427.25 qtl,,47.0,track3_mandi_arrivals.csv,10973,mandi_044,normalized,Ganna,427.25 qtl,427.25,qtl,resolved,0,0,0,0,0,0,0
ARR0024917,30.04.2026,MANDI003,REQUIRES_INVESTIGATION,Pusa-1121,4244.0,KGS,92.0,track3_mandi_arrivals.csv,10974,MANDI003,normalized,Ganna,4244.0,42.44,KGS,resolved_separate,0,0,0,0,0,0,0
ARR0003323,2026-05-09,MANDI029,Mustard,Premium,45545.0,Kilo,146.0,track3_mandi_arrivals.csv,10975,MANDI029,normalized,Mustard,45545.0,455.45,Kilo,resolved_separate,0,0,0,0,0,0,0
