trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,source_file,row_index_raw,mandi_id_raw,mandi_id_status,distance_raw,distance_km,distance_unit_extracted,distance_status,distance_unit_unresolvable,transit_hours_raw,negative_transit_flag,transit_hours_clean,vehicle_no_raw,vehicle_no_clean,missing_vehicle_no,missing_driver_id,missing_arrival_time,is_duplicate
TRP003969,MANDI010,WH-West,01-Feb-2026 12:57:47,02-Feb-2026 07:51:47,18.9,1089.0,km,HR-45-BC-3450,DRV652,track3_transport_logistics.csv,5455,MANDI010,normalized,1089.0,1089.0,,no_unit,0,18.9,0,18.9,HR-45-BC-3450,HR-45-BC-3450,0,0,0,0
TRP006339,MANDI015,Export-Terminal,04-Sep-2026 11:04:16,2026-09-05 08:58:16,21.9,888.8,km,UP-50-AB-2568,DRV494,track3_transport_logistics.csv,5456,MANDI-015,normalized,888.8,888.8,,no_unit,0,21.9,0,21.9,UP-50-AB-2568,UP-50-AB-2568,0,0,0,0
TRP006018,MANDI046,WH-Central,02-20-2026 12:35 PM,2026-02-21T01:59:05,13.4,792.0,km,UP 76 DF 7138,,track3_transport_logistics.csv,5457,MANDI046,normalized,792.0,792.0,,no_unit,0,13.4,0,13.4,UP 76 DF 7138,UP-76-DF-7138,0,1,0,0
TRP001974,MANDI050,WH-North,2026-05-23 15:25:27,2026-05-24T07:01:27,-15.6,850.7,km,,DRV836,track3_transport_logistics.csv,5458,MANDI-050,normalized,850.7,850.7,,no_unit,0,-15.6,1,,,,1,0,0,0
TRP000337,MANDI005,Export-Terminal,11-Apr-2026 04:10:21,2026-04-11 07:16:21,3.1 hrs,148.9,km,HR-96-DF-9304,DRV413,track3_transport_logistics.csv,5459,mandi_005,normalized,148.9,148.9,,no_unit,0,3.1 hrs,0,,HR-96-DF-9304,HR-96-DF-9304,0,0,0,0
TRP002765,MANDI057,WH-North,17-Apr-2026 17:18:42,04-17-2026 11:24 PM,6.1,300.0,km,HR-13-CD-6595,DRV996,track3_transport_logistics.csv,5460,MANDI057,normalized,300.0,300.0,,no_unit,0,6.1,0,6.1,HR-13-CD-6595,HR-13-CD-6595,0,0,0,0
TRP008260,MANDI023,WH-North,08-Feb-2026 04:36:20,02-08-2026 08:36 PM,16.0,909.2,km,dl 46-DF-5337,DRV272,track3_transport_logistics.csv,5461,MANDI023,normalized,909.2,909.2,,no_unit,0,16.0,0,16.0,dl 46-DF-5337,DL-46-DF-5337,0,0,0,0
TRP000276,MANDI047,WH-Central,13/05/2026,2026-05-13T11:13:46,2.1,59.5894789,miles,HR-90-AB-8575,DRV119,track3_transport_logistics.csv,5462,mandi047,normalized,59.5894789,59.5894789,,no_unit,0,2.1,0,2.1,HR-90-AB-8575,HR-90-AB-8575,0,0,0,0
TRP002986,MANDI053,WH-Central,22/01/2026,01-23-2026 10:02 AM,12.0,665.3,km,UP-61-BC-2982,DRV789,track3_transport_logistics.csv,5463,MANDI-053,normalized,665.3,665.3,,no_unit,0,12.0,0,12.0,UP-61-BC-2982,UP-61-BC-2982,0,0,0,0
TRP006308,MANDI007,WH-South,19/04/2026 02:44,2026-04-20T01:38:22,22.9,1290.9,km,PB-15-BC-4099,DRV717,track3_transport_logistics.csv,5464,M007,normalized,1290.9,1290.9,,no_unit,0,22.9,0,22.9,PB-15-BC-4099,PB-15-BC-4099,0,0,0,0
TRP006380,MANDI004,WH-Central,27/02/2026,02-28-2026 05:08 AM,11.7,604.7,km,PB32-BC-9441,DRV999,track3_transport_logistics.csv,5465,MANDI-004,normalized,604.7,604.7,,no_unit,0,11.7,0,11.7,PB32-BC-9441,PB32-BC-9441,0,0,0,0
TRP003478,MANDI054,WH-East,2026-05-06T18:18:44,07/05/2026,6.5,287.8,km,hr 77-BC-4602,DRV668,track3_transport_logistics.csv,5466,MANDI-054,normalized,287.8,287.8,,no_unit,0,6.5,0,6.5,hr 77-BC-4602,HR-77-BC-4602,0,0,0,0
TRP006502,MANDI051,WH-East,02-09-2026 12:21 PM,10/02/2026 06:39,18.3,1042.6,km,,DRV610,track3_transport_logistics.csv,5467,MANDI051,normalized,1042.6,1042.6,,no_unit,0,18.3,0,18.3,,,1,0,0,0
TRP003559,MANDI035,WH-South,2026-06-18T04:55:18,18-Jun-2026 21:19:18,16.4,962.8,km,rj 63-DF-6404,,track3_transport_logistics.csv,5468,MANDI035,normalized,962.8,962.8,,no_unit,0,16.4,0,16.4,rj 63-DF-6404,RJ-63-DF-6404,0,1,0,0
TRP002810,MANDI036,WH-West,2026-02-27 17:30:54,2026-02-28 11:18:54,17.8,749.4,km,DL-14-BC-3961,DRV238,track3_transport_logistics.csv,5469,MANDI036,normalized,749.4,749.4,,no_unit,0,17.8,0,17.8,DL-14-BC-3961,DL-14-BC-3961,0,0,0,0
TRP009478,MANDI045,Export-Terminal,02-11-2026 12:04 AM,2026-02-11T12:58:44,12.9,520.7 KM,,DL-25-CD-9590,DRV684,track3_transport_logistics.csv,5470,MANDI045,normalized,520.7 KM,520.7,KM,resolved,0,12.9,0,12.9,DL-25-CD-9590,DL-25-CD-9590,0,0,0,0
TRP004862,MANDI035,Export-Terminal,2026-02-21 00:13:59,21/02/2026 13:55,,757.3,km,PB-53-CD-8595,DRV246,track3_transport_logistics.csv,5471,MANDI035,normalized,757.3,757.3,,no_unit,0,,0,,PB-53-CD-8595,PB-53-CD-8595,0,0,0,0
TRP007182,MANDI030,WH-Central,04-04-2026 10:02 PM,2026-04-05T08:32:05,10.5,331.812114,miles,PB-91-AB-1116,DRV658,track3_transport_logistics.csv,5472,MANDI030,normalized,331.812114,331.812114,,no_unit,0,10.5,0,10.5,PB-91-AB-1116,PB-91-AB-1116,0,0,0,0
TRP005247,MANDI052,WH-East,2026-07-27 06:54:26,,15.4,792.0,km,PB-54-BC-9646,,track3_transport_logistics.csv,5473,M052,normalized,792.0,792.0,,no_unit,0,15.4,0,15.4,PB-54-BC-9646,PB-54-BC-9646,0,1,1,0
TRP003417,MANDI034,WH-West,2026-05-21 15:04:53,,18.7,1001.1,km,UP23-AB-4973,DRV100,track3_transport_logistics.csv,5474,mandi034,normalized,1001.1,1001.1,,no_unit,0,18.7,0,18.7,UP23-AB-4973,UP23-AB-4973,0,0,1,0
TRP000308,MANDI054,Export-Terminal,27/02/2026 11:37,28-Feb-2026 10:31:39,22.9,989.1,km,RJ-16-AB-6051,DRV800,track3_transport_logistics.csv,5475,M054,normalized,989.1,989.1,,no_unit,0,22.9,0,22.9,RJ-16-AB-6051,RJ-16-AB-6051,0,0,0,0
TRP003909,MANDI003,WH-East,2026-05-14 04:54:00,14/05/2026 09:54,5.0,239.7,km,,,track3_transport_logistics.csv,5476,MANDI003,normalized,239.7,239.7,,no_unit,0,5.0,0,5.0,,,1,1,0,0
TRP007685,MANDI043,WH-West,2026-03-31 11:31:25,2026-04-01T05:07:25,17.6,876.7,km,UP-49-CD-6774,DRV248,track3_transport_logistics.csv,5477,MANDI043,normalized,876.7,876.7,,no_unit,0,17.6,0,17.6,UP-49-CD-6774,UP-49-CD-6774,0,0,0,0
TRP000349,MANDI018,Export-Terminal,2026-08-18 03:02:40,2026-08-18T07:56:40,4.9,233.0,km,dl 22-AB-2762,DRV317,track3_transport_logistics.csv,5478,M018,normalized,233.0,233.0,,no_unit,0,4.9,0,4.9,dl 22-AB-2762,DL-22-AB-2762,0,0,0,0
TRP000827,MANDI050,WH-Central,2026-05-14 16:49:26,2026-05-15 03:25:26,10.6,569.4,km,PB-68-DF-7067,DRV862,track3_transport_logistics.csv,5479,MANDI050,normalized,569.4,569.4,,no_unit,0,10.6,0,10.6,PB-68-DF-7067,PB-68-DF-7067,0,0,0,0
TRP005297,MANDI045,WH-Central,2026-03-17 03:15:49,03-17-2026 11:21 AM,8.1,329.2,km,HR 12 BC 4059,DRV805,track3_transport_logistics.csv,5480,MANDI045,normalized,329.2,329.2,,no_unit,0,8.1,0,8.1,HR 12 BC 4059,HR-12-BC-4059,0,0,0,0
TRP009893,MANDI019,Export-Terminal,08-19-2026 09:48 AM,19-Aug-2026 23:18:53,13.5,727.4,km,HR 42 BC 8002,DRV178,track3_transport_logistics.csv,5481,MANDI-019,normalized,727.4,727.4,,no_unit,0,13.5,0,13.5,HR 42 BC 8002,HR-42-BC-8002,0,0,0,0
TRP004483,MANDI009,WH-North,2026-07-01 04:14:49,2026-07-01T20:50:49,16.6,853.4,km,dl 90-CD-9639,DRV290,track3_transport_logistics.csv,5482,MANDI009,normalized,853.4,853.4,,no_unit,0,16.6,0,16.6,dl 90-CD-9639,DL-90-CD-9639,0,0,0,0
TRP007172,MANDI013,WH-East,2026-04-02T01:35:35,02/04/2026,14.1,767.6,km,hr 29-CD-8215,DRV440,track3_transport_logistics.csv,5483,MANDI013,normalized,767.6,767.6,,no_unit,0,14.1,0,14.1,hr 29-CD-8215,HR-29-CD-8215,0,0,0,0
TRP003683,MANDI010,WH-East,30-Mar-2026 15:43:59,30/03/2026 23:49,,421.8,km,pb 95-DF-8443,DRV359,track3_transport_logistics.csv,5484,MANDI010,normalized,421.8,421.8,,no_unit,0,,0,,pb 95-DF-8443,PB-95-DF-8443,0,0,0,0
TRP006409,MANDI050,WH-South,04-29-2026 07:16 AM,04-29-2026 03:10 PM,7.9,394.7,km,HR-62-DF-9810,DRV114,track3_transport_logistics.csv,5485,MANDI-050,normalized,394.7,394.7,,no_unit,0,7.9,0,7.9,HR-62-DF-9810,HR-62-DF-9810,0,0,0,0
TRP008722,MANDI012,WH-North,2026-07-31 19:31:10,08-01-2026 06:55 PM,23.4,1313.4,km,rj 76-DF-8391,DRV659,track3_transport_logistics.csv,5486,M012,normalized,1313.4,1313.4,,no_unit,0,23.4,0,23.4,rj 76-DF-8391,RJ-76-DF-8391,0,0,0,0
TRP002054,MANDI035,WH-East,2026-06-04 03:05:07,06-04-2026 12:05 PM,9.0,524.5,km,,,track3_transport_logistics.csv,5487,M035,normalized,524.5,524.5,,no_unit,0,9.0,0,9.0,,,1,1,0,0
TRP000072,MANDI029,WH-South,2026-07-22T00:20:05,2026-07-22 17:02:05,,857.2,km,DL-85-DF-4744,DRV122,track3_transport_logistics.csv,5488,mandi029,normalized,857.2,857.2,,no_unit,0,,0,,DL-85-DF-4744,DL-85-DF-4744,0,0,0,0
TRP007916,MANDI005,WH-South,17/06/2026,2026-06-17T23:51:59,15.0,754.1,km,DL-75-AB-4908,DRV742,track3_transport_logistics.csv,5489,MANDI005,normalized,754.1,754.1,,no_unit,0,15.0,0,15.0,DL-75-AB-4908,DL-75-AB-4908,0,0,0,0
TRP007636,MANDI042,WH-South,2026-03-02 16:32:22,,7.5,390.4,km,PB37-AB-6161,,track3_transport_logistics.csv,5490,MANDI042,normalized,390.4,390.4,,no_unit,0,7.5,0,7.5,PB37-AB-6161,PB37-AB-6161,0,1,1,0
TRP006849,MANDI024,Export-Terminal,03/03/2026,03-04-2026 08:15 AM,10.0,517.9,km,PB 37 AB 1258,,track3_transport_logistics.csv,5491,mandi_024,normalized,517.9,517.9,,no_unit,0,10.0,0,10.0,PB 37 AB 1258,PB-37-AB-1258,0,1,0,0
TRP009103,MANDI038,WH-North,08-30-2026 12:50 AM,30/08/2026,,310.4 KM,,UP43-CD-4024,DRV238,track3_transport_logistics.csv,5492,mandi038,normalized,310.4 KM,310.4,KM,resolved,0,,0,,UP43-CD-4024,UP43-CD-4024,0,0,0,0
TRP005357,MANDI055,WH-North,12/06/2026 05:13,13/06/2026 04:37,23.4,1403.6,km,DL-56-CD-6158,DRV262,track3_transport_logistics.csv,5493,MANDI-055,normalized,1403.6,1403.6,,no_unit,0,23.4,0,23.4,DL-56-CD-6158,DL-56-CD-6158,0,0,0,0
TRP001667,MANDI046,Export-Terminal,04-02-2026 10:29 AM,03/04/2026 09:59,23.5,1326.7,km,rj 40-DF-4317,DRV523,track3_transport_logistics.csv,5494,mandi_046,normalized,1326.7,1326.7,,no_unit,0,23.5,0,23.5,rj 40-DF-4317,RJ-40-DF-4317,0,0,0,0
TRP007965,MANDI041,WH-West,2026-08-23 13:11:51,08-24-2026 09:59 AM,20.8,1019.8,km,dl 37-DF-3574,DRV704,track3_transport_logistics.csv,5495,mandi041,normalized,1019.8,1019.8,,no_unit,0,20.8,0,20.8,dl 37-DF-3574,DL-37-DF-3574,0,0,0,0
TRP007059,MANDI038,WH-East,2026-02-05T18:44:55,,11.5,498.5,km,,DRV564,track3_transport_logistics.csv,5496,MANDI-038,normalized,498.5,498.5,,no_unit,0,11.5,0,11.5,,,1,0,1,0
TRP001446,MANDI004,WH-Central,04-08-2026 10:05 PM,2026-04-09 16:17:03,18.2,728.9,km,,DRV934,track3_transport_logistics.csv,5498,MANDI004,normalized,728.9,728.9,,no_unit,0,18.2,0,18.2,,,1,0,0,0
TRP005715,MANDI052,WH-Central,14/01/2026,2026-01-15T06:51:19,10.7,435.1,km,RJ73-DF-7323,DRV227,track3_transport_logistics.csv,5499,MANDI052,normalized,435.1,435.1,,no_unit,0,10.7,0,10.7,RJ73-DF-7323,RJ73-DF-7323,0,0,0,0
TRP001696,MANDI046,WH-North,13/08/2026 04:30,08-14-2026 04:06 AM,23.6,1026.3,km,,DRV209,track3_transport_logistics.csv,5501,046,normalized,1026.3,1026.3,,no_unit,0,23.6,0,23.6,,,1,0,0,0
TRP002893,MANDI023,WH-West,15/03/2026 21:47,16/03/2026 19:53,22.1,961.3,km,HR-31-BC-2324,DRV483,track3_transport_logistics.csv,5502,023,normalized,961.3,961.3,,no_unit,0,22.1,0,22.1,HR-31-BC-2324,HR-31-BC-2324,0,0,0,0
TRP001575,MANDI005,WH-West,04/04/2026 05:53,04/04/2026 10:29,4.6 hrs,230.5,km,RJ 62 BC 6689,DRV833,track3_transport_logistics.csv,5504,M005,normalized,230.5,230.5,,no_unit,0,4.6 hrs,0,,RJ 62 BC 6689,RJ-62-BC-6689,0,0,0,0
TRP003204,MANDI039,WH-North,2026-07-04T19:34:38,2026-07-05 15:28:38,19.9,1053.9,km,rj 61-DF-6324,DRV899,track3_transport_logistics.csv,5505,039,normalized,1053.9,1053.9,,no_unit,0,19.9,0,19.9,rj 61-DF-6324,RJ-61-DF-6324,0,0,0,0
TRP004406,MANDI032,WH-West,07/02/2026 17:26,02-07-2026 09:08 PM,3.7,221.2,km,PB 72 CD 6701,DRV163,track3_transport_logistics.csv,5506,mandi_032,normalized,221.2,221.2,,no_unit,0,3.7,0,3.7,PB 72 CD 6701,PB-72-CD-6701,0,0,0,0
TRP001631,MANDI007,WH-North,01-12-2026 09:08 PM,2026-01-13 14:32:01,17.4,577.4400703,miles,PB-47-DF-9362,,track3_transport_logistics.csv,5507,007,normalized,577.4400703,577.4400703,,no_unit,0,17.4,0,17.4,PB-47-DF-9362,PB-47-DF-9362,0,1,0,0
TRP008130,MANDI017,WH-East,13/02/2026,,4.2,128.9966196,miles,up 98-CD-2388,DRV387,track3_transport_logistics.csv,5508,mandi017,normalized,128.9966196,128.9966196,,no_unit,0,4.2,0,4.2,up 98-CD-2388,UP-98-CD-2388,0,0,1,0
TRP001882,MANDI021,WH-West,2026-01-29 22:34:39,01-30-2026 06:16 AM,7.7,311.5,km,PB16-BC-8369,DRV546,track3_transport_logistics.csv,5509,mandi021,normalized,311.5,311.5,,no_unit,0,7.7,0,7.7,PB16-BC-8369,PB16-BC-8369,0,0,0,0
TRP005113,MANDI049,WH-South,09/02/2026,2026-02-10 11:18:10,20.4,911.9,km,PB90-CD-5975,DRV186,track3_transport_logistics.csv,5510,MANDI-049,normalized,911.9,911.9,,no_unit,0,20.4,0,20.4,PB90-CD-5975,PB90-CD-5975,0,0,0,0
TRP005075,MANDI015,WH-North,06/05/2026 07:39,06/05/2026,13.7,699.0,km,UP99-DF-3325,DRV404,track3_transport_logistics.csv,5511,MANDI015,normalized,699.0,699.0,,no_unit,0,13.7,0,13.7,UP99-DF-3325,UP99-DF-3325,0,0,0,0
TRP008546,MANDI011,WH-East,02-12-2026 04:27 PM,13-Feb-2026 09:33:57,17.1,956.1 KM,,HR 29 AB 5473,DRV893,track3_transport_logistics.csv,5512,011,normalized,956.1 KM,956.1,KM,resolved,0,17.1,0,17.1,HR 29 AB 5473,HR-29-AB-5473,0,0,0,0
TRP009177,MANDI019,WH-Central,16/06/2026 23:59,17/06/2026,6.6,292.9 KM,,UP-51-DF-1559,DRV998,track3_transport_logistics.csv,5513,mandi019,normalized,292.9 KM,292.9,KM,resolved,0,6.6,0,6.6,UP-51-DF-1559,UP-51-DF-1559,0,0,0,0
TRP006096,MANDI053,WH-East,2026-03-01 15:02:52,03-02-2026 09:56 AM,18.9,771.1,km,RJ15-DF-9911,DRV222,track3_transport_logistics.csv,5514,mandi053,normalized,771.1,771.1,,no_unit,0,18.9,0,18.9,RJ15-DF-9911,RJ15-DF-9911,0,0,0,0
TRP000849,MANDI042,WH-North,30/08/2026 14:53,31/08/2026,17.9,1051.4,km,PB-63-BC-1395,DRV733,track3_transport_logistics.csv,5515,MANDI042,normalized,1051.4,1051.4,,no_unit,0,17.9,0,17.9,PB-63-BC-1395,PB-63-BC-1395,0,0,0,0
TRP006536,MANDI043,WH-East,07-27-2026 01:58 AM,2026-07-27 19:40:11,,853.0,km,PB46-DF-7878,,track3_transport_logistics.csv,5516,MANDI043,normalized,853.0,853.0,,no_unit,0,,0,,PB46-DF-7878,PB46-DF-7878,0,1,0,0
TRP006747,MANDI038,WH-East,2026-05-18T02:44:06,,18.6,948.9,km,RJ 30 DF 7035,DRV921,track3_transport_logistics.csv,5517,mandi038,normalized,948.9,948.9,,no_unit,0,18.6,0,18.6,RJ 30 DF 7035,RJ-30-DF-7035,0,0,1,0
TRP006401,MANDI041,WH-Central,2026-02-26 02:02:27,2026-02-26 23:50:27,21.8,1302.2,km,PB84-BC-3257,DRV322,track3_transport_logistics.csv,5518,MANDI041,normalized,1302.2,1302.2,,no_unit,0,21.8,0,21.8,PB84-BC-3257,PB84-BC-3257,0,0,0,0
TRP002878,MANDI002,WH-Central,2026-08-29T16:25:48,29/08/2026 23:31,7.1,260.97582,miles,RJ-60-DF-9645,DRV854,track3_transport_logistics.csv,5519,MANDI002,normalized,260.97582,260.97582,,no_unit,0,7.1,0,7.1,RJ-60-DF-9645,RJ-60-DF-9645,0,0,0,0
TRP000187,MANDI021,WH-East,02-26-2026 09:40 AM,26-Feb-2026 14:28:51,4.8,282.9,km,UP 21 DF 8785,DRV616,track3_transport_logistics.csv,5520,MANDI021,normalized,282.9,282.9,,no_unit,0,4.8,0,4.8,UP 21 DF 8785,UP-21-DF-8785,0,0,0,0
TRP003780,MANDI031,WH-North,2026-08-09 22:38:28,2026-08-10T03:14:28,4.6,223.0,km,rj 93-DF-5788,,track3_transport_logistics.csv,5521,MANDI031,normalized,223.0,223.0,,no_unit,0,4.6,0,4.6,rj 93-DF-5788,RJ-93-DF-5788,0,1,0,0
TRP001831,MANDI051,WH-Central,04-03-2026 09:38 AM,04-04-2026 04:44 AM,19.1,769.6,km,,DRV525,track3_transport_logistics.csv,5522,mandi_051,normalized,769.6,769.6,,no_unit,0,19.1,0,19.1,,,1,0,0,0
TRP002960,MANDI024,Export-Terminal,2026-05-14 05:01:12,2026-05-15 04:19:12,23.3,1286.7,km,,DRV755,track3_transport_logistics.csv,5523,MANDI024,normalized,1286.7,1286.7,,no_unit,0,23.3,0,23.3,,,1,0,0,0
TRP009612,MANDI002,WH-West,04-27-2026 07:36 AM,,18.0,783.6,km,up 73-DF-3393,DRV428,track3_transport_logistics.csv,5524,mandi_002,normalized,783.6,783.6,,no_unit,0,18.0,0,18.0,up 73-DF-3393,UP-73-DF-3393,0,0,1,0
TRP006959,MANDI018,WH-West,2026-04-13 16:38:47,14-Apr-2026 11:14:47,18.6,757.4,km,HR-64-CD-7253,DRV830,track3_transport_logistics.csv,5525,mandi_018,normalized,757.4,757.4,,no_unit,0,18.6,0,18.6,HR-64-CD-7253,HR-64-CD-7253,0,0,0,0
TRP005447,MANDI053,Export-Terminal,2026-01-16 22:51:01,17/01/2026,11.3,580.5,km,DL-86-AB-9610,DRV957,track3_transport_logistics.csv,5526,MANDI053,normalized,580.5,580.5,,no_unit,0,11.3,0,11.3,DL-86-AB-9610,DL-86-AB-9610,0,0,0,0
TRP001235,MANDI016,WH-North,2026-07-14 00:03:23,2026-07-14 22:51:23,22.8,1252.5,km,rj 77-CD-2108,DRV964,track3_transport_logistics.csv,5527,mandi016,normalized,1252.5,1252.5,,no_unit,0,22.8,0,22.8,rj 77-CD-2108,RJ-77-CD-2108,0,0,0,0
TRP006509,MANDI052,Export-Terminal,2026-06-23 20:14:50,2026-06-24 06:50:50,10.6,604.6,km,PB-49-BC-3293,DRV548,track3_transport_logistics.csv,5528,MANDI-052,normalized,604.6,604.6,,no_unit,0,10.6,0,10.6,PB-49-BC-3293,PB-49-BC-3293,0,0,0,0
TRP003916,MANDI003,WH-West,23-Apr-2026 13:32:02,23/04/2026 23:50,10.3,595.9,km,DL-34-CD-3322,DRV717,track3_transport_logistics.csv,5529,MANDI-003,normalized,595.9,595.9,,no_unit,0,10.3,0,10.3,DL-34-CD-3322,DL-34-CD-3322,0,0,0,0
TRP000447,MANDI039,WH-West,03/01/2026 01:58,01-03-2026 05:58 PM,16.0,676.8,km,UP81-CD-5324,DRV756,track3_transport_logistics.csv,5530,mandi_039,normalized,676.8,676.8,,no_unit,0,16.0,0,16.0,UP81-CD-5324,UP81-CD-5324,0,0,0,0
TRP000845,MANDI036,Export-Terminal,2026-02-08 21:32:14,09-Feb-2026 15:26:14,17.9,952.6,km,HR-36-CD-3009,DRV964,track3_transport_logistics.csv,5531,mandi036,normalized,952.6,952.6,,no_unit,0,17.9,0,17.9,HR-36-CD-3009,HR-36-CD-3009,0,0,0,0
TRP008079,MANDI007,WH-East,08-Mar-2026 15:03:26,2026-03-09T05:03:26,14.0,785.0,km,UP-22-AB-1883,DRV630,track3_transport_logistics.csv,5532,MANDI-007,normalized,785.0,785.0,,no_unit,0,14.0,0,14.0,UP-22-AB-1883,UP-22-AB-1883,0,0,0,0
TRP008591,MANDI055,WH-Central,02-06-2026 06:37 PM,07/02/2026 09:19,14.7,458.63393510000003,miles,,DRV361,track3_transport_logistics.csv,5533,MANDI055,normalized,458.63393510000003,458.63393510000003,,no_unit,0,14.7,0,14.7,,,1,0,0,0
TRP005901,MANDI038,WH-West,12/03/2026 16:06,2026-03-12T22:36:40,6.5,335.3,km,HR 52 AB 5839,DRV610,track3_transport_logistics.csv,5534,038,normalized,335.3,335.3,,no_unit,0,6.5,0,6.5,HR 52 AB 5839,HR-52-AB-5839,0,0,0,0
TRP002441,MANDI005,WH-Central,2026-03-21 12:18:57,,2.9,165.3,km,HR 77 CD 1184,DRV596,track3_transport_logistics.csv,5535,mandi005,normalized,165.3,165.3,,no_unit,0,2.9,0,2.9,HR 77 CD 1184,HR-77-CD-1184,0,0,1,0
TRP003104,MANDI007,WH-Central,2026-04-02T08:11:07,02/04/2026,13.3,749.8,km,RJ 69 BC 9193,DRV432,track3_transport_logistics.csv,5536,mandi007,normalized,749.8,749.8,,no_unit,0,13.3,0,13.3,RJ 69 BC 9193,RJ-69-BC-9193,0,0,0,0
TRP009102,MANDI025,WH-South,2026-01-14 17:50:58,2026-01-15 09:02:58,15.2,757.2,km,UP-84-CD-8238,DRV660,track3_transport_logistics.csv,5537,MANDI025,normalized,757.2,757.2,,no_unit,0,15.2,0,15.2,UP-84-CD-8238,UP-84-CD-8238,0,0,0,0
TRP007403,MANDI017,WH-West,2026-05-20 02:19:30,20/05/2026 17:25,15.1,867.5,km,HR-51-DF-3012,DRV864,track3_transport_logistics.csv,5538,MANDI017,normalized,867.5,867.5,,no_unit,0,15.1,0,15.1,HR-51-DF-3012,HR-51-DF-3012,0,0,0,0
TRP008080,MANDI056,WH-Central,08-05-2026 07:55 PM,,15.4,913.3,km,,DRV795,track3_transport_logistics.csv,5539,mandi056,normalized,913.3,913.3,,no_unit,0,15.4,0,15.4,,,1,0,1,0
TRP001295,MANDI054,WH-West,08-May-2026 14:22:48,,,825.0,km,DL-75-BC-6472,DRV378,track3_transport_logistics.csv,5540,MANDI054,normalized,825.0,825.0,,no_unit,0,,0,,DL-75-BC-6472,DL-75-BC-6472,0,0,1,0
TRP005983,MANDI036,WH-North,2026-02-26 09:40:28,27/02/2026,18.2,549.1055527000001,miles,dl 71-AB-3028,DRV821,track3_transport_logistics.csv,5541,MANDI-036,normalized,549.1055527000001,549.1055527000001,,no_unit,0,18.2,0,18.2,dl 71-AB-3028,DL-71-AB-3028,0,0,0,0
TRP005519,MANDI030,WH-North,2026-05-16 21:40:13,2026-05-17 17:16:13,19.6,866.8 KM,,UP-31-BC-7674,DRV308,track3_transport_logistics.csv,5542,mandi030,normalized,866.8 KM,866.8,KM,resolved,0,19.6,0,19.6,UP-31-BC-7674,UP-31-BC-7674,0,0,0,0
TRP009380,MANDI020,WH-North,2026-09-09 03:59:11,09-09-2026 08:47 PM,16.8,831.6,km,UP95-CD-4864,DRV191,track3_transport_logistics.csv,5543,MANDI020,normalized,831.6,831.6,,no_unit,0,16.8,0,16.8,UP95-CD-4864,UP95-CD-4864,0,0,0,0
TRP005068,MANDI032,WH-West,2026-07-29 18:29:16,07-30-2026 12:11 PM,17.7,998.0,km,PB 85 DF 6542,DRV136,track3_transport_logistics.csv,5544,mandi032,normalized,998.0,998.0,,no_unit,0,17.7,0,17.7,PB 85 DF 6542,PB-85-DF-6542,0,0,0,0
TRP003443,MANDI022,WH-South,08-25-2026 05:07 PM,25/08/2026,2.8,86.1220206,miles,,DRV772,track3_transport_logistics.csv,5545,MANDI022,normalized,86.1220206,86.1220206,,no_unit,0,2.8,0,2.8,,,1,0,0,0
TRP008786,MANDI028,WH-South,09/02/2026 03:48,02-09-2026 07:42 AM,3.9,116.07210280000001,miles,UP-11-DF-9076,DRV743,track3_transport_logistics.csv,5546,M028,normalized,116.07210280000001,116.07210280000001,,no_unit,0,3.9,0,3.9,UP-11-DF-9076,UP-11-DF-9076,0,0,0,0
TRP007915,MANDI040,WH-East,03-15-2026 10:13 AM,,7.5,431.1,km,,DRV616,track3_transport_logistics.csv,5547,040,normalized,431.1,431.1,,no_unit,0,7.5,0,7.5,,,1,0,1,0
TRP008675,MANDI015,WH-East,2026-08-19 01:00:40,2026-08-19T06:54:40,5.9,262.2,km,HR-72-DF-8894,DRV289,track3_transport_logistics.csv,5548,mandi_015,normalized,262.2,262.2,,no_unit,0,5.9,0,5.9,HR-72-DF-8894,HR-72-DF-8894,0,0,0,0
TRP007279,MANDI025,WH-North,2026-09-07 07:29:12,2026-09-08 07:17:12,23.8,1367.8,km,UP19-DF-5533,,track3_transport_logistics.csv,5549,025,normalized,1367.8,1367.8,,no_unit,0,23.8,0,23.8,UP19-DF-5533,UP19-DF-5533,0,1,0,0
TRP000777,MANDI014,WH-South,21/04/2026 11:22,,15.2,654.2,km,rj 14-AB-4725,DRV577,track3_transport_logistics.csv,5550,MANDI014,normalized,654.2,654.2,,no_unit,0,15.2,0,15.2,rj 14-AB-4725,RJ-14-AB-4725,0,0,1,0
TRP002154,MANDI016,WH-North,31-Jul-2026 08:47:52,01/08/2026 04:59,20.2,835.6,km,UP-64-DF-3273,,track3_transport_logistics.csv,5552,MANDI-016,normalized,835.6,835.6,,no_unit,0,20.2,0,20.2,UP-64-DF-3273,UP-64-DF-3273,0,1,0,0
TRP004921,MANDI009,WH-Central,17/03/2026,18-Mar-2026 02:03:27,11.0,639.6 KM,,DL69-BC-3501,DRV846,track3_transport_logistics.csv,5553,MANDI-009,normalized,639.6 KM,639.6,KM,resolved,0,11.0,0,11.0,DL69-BC-3501,DL69-BC-3501,0,0,0,0
